"","Start_time","End_time","Finished","Screening","Condition","Intro","Consent","Reason_nc","Check_phd","Check_work_status","ob1","ob2","ob3","ra1","ra2","ra3","op1","op2","op3","iq1","iq2","iq3","in1","in2","in3","co1","co2","co3","Country","Year_born","Year_phd","Gender","Tenure","Feedback","Target"
"1028","10/30/2014 21:54","10/30/2014 22:02","1","","Female","1","1","","1","1",6,6,6,4,6,6,5,6,6,6,1,4,4,6,4,6,4,4,"179","63","92","1","4","","Female Scientists"
"1030","10/30/2014 22:04","10/30/2014 22:09","1","","Female","1","1","","1","1",7,7,4,7,7,7,7,7,7,6,6,4,7,4,7,4,4,4,"187","54","86","1","4","","Female Scientists"
"1031","10/30/2014 22:02","10/30/2014 22:10","1","","Male","1","1","","1","1",6,4,5,3,5,4,5,6,6,5,2,4,5,2,3,6,4,2,"65","54","82","1","4","","Male Scientists"
"1032","10/30/2014 22:05","10/30/2014 22:10","1","","Male","1","1","","1","1",5,3,4,6,5,6,5,6,5,3,4,3,5,3,4,2,2,2,"48","61","95","1","4","","Male Scientists"
"1034","10/30/2014 22:01","10/30/2014 22:13","1","","Male","1","1","","1","1",4,4,4,5,6,5,6,5,6,4,5,4,6,3,6,6,6,2,"61","60","87","1","4","","Male Scientists"
"1035","10/30/2014 22:08","10/30/2014 22:13","1","","Female","1","1","","1","1",1,6,3,3,3,6,5,5,6,1,3,3,6,6,4,5,7,2,"31","49","81","1","4","","Female Scientists"
"1036","10/30/2014 22:10","10/30/2014 22:13","1","","Female","1","1","","1","1",4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"61","50","83","1","4","","Female Scientists"
"1037","10/30/2014 22:10","10/30/2014 22:15","1","","Male","1","1","","1","1",4,4,3,5,4,4,4,5,5,2,4,3,6,4,2,4,3,2,"48","41","94","1","4","","Male Scientists"
"1040","10/30/2014 22:14","10/30/2014 22:17","1","","Male","1","1","","1","1",NA,NA,4,4,4,4,4,4,4,NA,4,4,4,4,NA,NA,4,4,"60","43","69","1","4","","Male Scientists"
"1041","10/30/2014 22:13","10/30/2014 22:18","1","","Male","1","1","","2","",5,2,5,5,6,6,4,3,3,5,6,5,5,5,6,3,3,1,"65","64","97","1","4","","Male Scientists"
"1042","10/30/2014 22:15","10/30/2014 22:20","1","","Female","1","1","","1","1",6,3,6,5,7,6,6,5,6,3,5,6,7,5,4,4,3,4,"163","56","84","2","4","","Female Scientists"
"1043","10/30/2014 22:19","10/30/2014 22:23","1","","Male","1","1","","2","",2,2,5,1,2,2,2,2,2,2,4,1,2,1,1,2,2,2,"162","56","96","1","5","","Male Scientists"
"1044","10/30/2014 22:17","10/30/2014 22:25","1","","Female","1","1","","1","1",4,3,5,5,5,3,5,5,7,6,4,4,4,5,5,4,3,2,"80","63","93","1","4","","Female Scientists"
"1045","10/30/2014 22:25","10/30/2014 22:29","1","","Male","1","1","","1","1",5,5,4,5,6,6,5,5,4,5,5,5,6,6,6,5,4,5,"187","49","90","2","5","","Male Scientists"
"1046","10/30/2014 22:35","10/30/2014 22:38","1","","Female","1","1","","1","1",7,6,6,6,7,7,5,6,6,5,4,4,6,7,6,4,5,3,"187","34","62","2","4","","Female Scientists"
"1047","10/30/2014 22:35","10/30/2014 22:40","1","","Male","1","1","","1","1",3,2,3,3,5,4,3,6,5,2,2,2,6,5,5,3,3,1,"17","37","79","1","4","","Male Scientists"
"1048","10/30/2014 22:10","10/30/2014 22:42","1","","Female","1","1","","1","1",7,5,5,6,5,5,2,6,2,3,2,6,6,2,5,4,6,2,"7","40","83","2","4","","Female Scientists"
"1049","10/30/2014 22:38","10/30/2014 22:43","1","","Male","1","1","","1","1",5,5,2,6,6,6,6,5,5,2,4,5,6,6,5,3,2,2,"168","40","70","1","5","","Male Scientists"
"1050","10/30/2014 22:41","10/30/2014 22:44","1","","Male","1","1","","1","1",5,5,5,4,6,5,3,3,3,5,2,4,5,4,4,3,2,2,"187","63","94","1","5","","Male Scientists"
"1051","10/30/2014 22:34","10/30/2014 22:44","1","","Female","1","1","","1","1",5,6,2,3,6,6,5,2,2,5,6,4,5,3,NA,3,4,3,"137","45","83","1","4","","Female Scientists"
"1052","10/30/2014 22:41","10/30/2014 22:45","1","","Female","1","1","","2","",6,5,5,7,7,7,4,6,6,6,6,6,7,5,6,5,4,2,"9","53","96","1","4","","Female Scientists"
"1053","10/30/2014 22:40","10/30/2014 22:48","1","","Female","1","1","","1","1",6,6,4,6,7,7,6,6,7,3,4,4,6,6,7,5,5,3,"128","47","81","2","4","","Female Scientists"
"1054","10/30/2014 22:42","10/30/2014 22:51","1","","Male","1","1","","1","1",2,4,5,2,3,2,3,5,5,1,3,1,3,4,3,3,4,4,"179","55","83","1","4","","Male Scientists"
"1055","10/30/2014 22:50","10/30/2014 22:52","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,"9","41","78","1","5","","Female Scientists"
"1056","10/30/2014 22:50","10/30/2014 22:55","1","","Female","1","1","","1","1",2,5,6,2,6,4,2,5,5,2,2,2,3,2,2,4,6,2,"137","56","86","2","4","","Female Scientists"
"1057","10/30/2014 22:56","10/30/2014 22:59","1","","Female","1","1","","1","1",7,7,7,7,7,7,7,7,7,4,4,7,7,7,7,7,4,1,"187","44","83","2","4","","Female Scientists"
"1058","10/30/2014 22:56","10/30/2014 22:59","1","","Male","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"187","43","78","2","4","","Male Scientists"
"1059","10/30/2014 22:55","10/30/2014 23:00","1","","Male","1","1","","1","1",5,5,3,5,6,5,5,3,6,4,4,5,5,6,6,3,4,3,"24","43","75","1","4","","Male Scientists"
"1060","10/30/2014 23:02","10/30/2014 23:07","1","","Male","1","1","","1","1",4,4,4,4,5,4,4,4,4,4,5,4,4,4,5,3,4,3,"185","37","69","1","4","","Male Scientists"
"1061","10/30/2014 23:02","10/30/2014 23:08","1","","Female","1","1","","1","1",3,6,5,5,5,4,3,6,5,6,6,4,5,4,6,5,2,2,"138","45","82","1","5","","Female Scientists"
"1062","10/30/2014 23:10","10/30/2014 23:14","1","","Female","1","1","","1","1",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,"187","28","54","1","5","","Female Scientists"
"1063","10/30/2014 23:13","10/30/2014 23:17","1","","Male","1","1","","1","1",6,6,5,5,6,5,7,6,5,5,7,5,6,7,7,5,5,5,"9","23","49","1","4","","Male Scientists"
"1064","10/30/2014 23:17","10/30/2014 23:20","1","","Male","1","1","","1","1",6,6,5,7,6,6,6,5,6,3,6,7,6,6,6,6,5,3,"187","37","63","1","4","","Male Scientists"
"1065","10/30/2014 23:14","10/30/2014 23:22","1","","Female","1","1","","1","1",4,4,5,4,4,5,4,4,4,5,4,3,5,6,4,3,4,3,"179","40","69","1","4","","Female Scientists"
"1066","10/30/2014 23:21","10/30/2014 23:24","1","","Female","1","1","","1","1",4,5,4,5,4,7,1,4,4,1,5,5,6,5,5,5,7,4,"142","53","84","1","4","","Female Scientists"
"1067","10/30/2014 22:00","10/30/2014 23:25","1","","Male","1","1","","2","",5,5,5,5,5,5,5,5,5,4,3,4,5,5,6,3,3,4,"35","66","98","1","5","","Male Scientists"
"1069","10/30/2014 23:27","10/30/2014 23:33","1","","Male","1","1","","2","",5,5,6,6,4,6,5,6,5,2,5,5,7,6,6,3,4,4,"9","60","96","1","4","","Male Scientists"
"1071","10/30/2014 23:27","10/30/2014 23:42","1","","Female","1","1","","2","",4,4,1,5,5,3,3,5,6,4,5,4,4,4,4,2,7,1,"24","65","98","2","5","","Female Scientists"
"1072","10/30/2014 23:41","10/30/2014 23:51","1","","Male","1","1","","1","1",5,3,5,4,5,5,4,5,4,3,5,4,5,4,4,5,3,3,"83","63","92","1","5","","Male Scientists"
"1073","10/30/2014 23:43","10/30/2014 23:57","1","","Female","1","1","","1","1",7,7,4,4,7,7,7,7,4,4,7,7,4,4,4,4,4,1,"31","40","66","1","4","","Female Scientists"
"1074","10/30/2014 23:52","10/30/2014 23:59","1","","Female","1","1","","1","1",4,4,3,5,6,4,4,4,4,4,4,4,4,2,2,2,5,2,"169","57","87","2","5","","Female Scientists"
"1075","10/30/2014 23:34","10/31/2014 0:00","1","","Male","1","1","","1","1",6,6,5,6,6,6,6,6,6,4,3,3,7,5,7,5,4,5,"24","53","94","1","5","","Male Scientists"
"1076","10/30/2014 23:58","10/31/2014 0:04","1","","Female","1","1","","1","1",4,3,5,4,2,6,4,4,4,4,4,5,5,4,4,4,5,2,"137","56","88","1","5","","Female Scientists"
"1077","10/31/2014 0:02","10/31/2014 0:05","1","","Male","1","1","","1","1",5,4,3,4,5,4,5,5,6,3,3,4,5,4,4,5,2,2,"187","57","93","1","5","","Male Scientists"
"1079","10/31/2014 0:03","10/31/2014 0:06","1","","Male","1","1","","1","1",3,3,2,5,4,5,4,3,3,3,3,2,3,3,2,3,2,1,"187","64","93","1","5","","Male Scientists"
"1080","10/31/2014 0:06","10/31/2014 0:09","1","","Female","1","1","","1","1",6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,"185","56","81","1","4","","Female Scientists"
"1081","10/31/2014 0:12","10/31/2014 0:18","1","","Male","1","1","","1","1",2,2,5,5,1,5,1,1,2,5,5,6,2,1,2,2,2,2,"86","48","86","1","5","","Male Scientists"
"1082","10/31/2014 0:34","10/31/2014 0:39","1","","Male","1","1","","1","1",6,4,2,4,3,6,7,1,7,2,2,4,7,7,6,3,4,3,"187","41","74","1","4","","Male Scientists"
"1083","10/31/2014 0:33","10/31/2014 0:40","1","","Female","1","1","","1","1",6,6,5,4,6,6,4,6,6,6,5,6,6,6,6,6,6,2,"31","61","93","1","5","","Female Scientists"
"1084","10/31/2014 0:36","10/31/2014 0:42","1","","Female","1","1","","1","1",6,4,2,4,6,7,5,6,2,4,5,6,6,7,6,2,7,5,"36","57","87","2","4","","Female Scientists"
"1085","10/31/2014 0:40","10/31/2014 0:47","1","","Male","1","1","","1","1",5,4,4,5,5,5,5,5,5,3,3,4,4,3,5,5,5,3,"86","54","82","1","5","","Male Scientists"
"1086","10/31/2014 0:44","10/31/2014 0:49","1","","Female","1","1","","1","1",4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,"36","57","87","1","4","","Female Scientists"
"1087","10/30/2014 20:11","10/31/2014 0:49","1","","Male","1","1","","1","1",3,4,4,5,5,4,4,4,4,4,6,5,6,3,4,3,4,4,"24","39","72","1","4","","Male Scientists"
"1088","10/31/2014 0:50","10/31/2014 0:57","1","","Male","1","1","","1","1",3,3,3,6,5,5,4,3,3,3,2,3,4,2,4,1,1,1,"122","37","67","2","4","","Male Scientists"
"1090","10/31/2014 0:41","10/31/2014 1:01","1","","Female","1","1","","1","1",3,3,2,4,3,4,2,6,3,4,6,4,2,2,4,6,5,3,"143","62","93","1","4","","Female Scientists"
"1092","10/31/2014 0:58","10/31/2014 1:02","1","","Female","1","1","","1","1",6,6,4,6,6,6,4,6,6,6,6,6,6,4,6,4,4,4,"17","62","94","1","5","","Female Scientists"
"1094","10/31/2014 0:59","10/31/2014 1:07","1","","Male","1","1","","1","1",4,5,3,6,5,4,5,5,5,2,6,5,5,5,3,4,3,6,"36","40","81","1","4","","Male Scientists"
"1095","10/31/2014 1:04","10/31/2014 1:13","1","","Male","1","1","","1","1",6,7,5,5,5,6,5,6,2,2,2,1,7,7,7,3,4,2,"36","55","84","1","4","","Male Scientists"
"1096","10/31/2014 1:11","10/31/2014 1:15","1","","Female","1","1","","1","1",6,6,6,7,7,7,7,6,6,1,1,4,7,4,4,4,6,3,"86","65","95","1","5","","Female Scientists"
"1098","10/31/2014 1:19","10/31/2014 1:21","1","","Male","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"187","65","94","1","5","","Male Scientists"
"1099","10/31/2014 1:22","10/31/2014 1:34","1","","Female","1","1","","1","1",6,6,5,6,6,6,3,4,3,5,6,5,6,6,6,6,3,3,"36","53","81","1","4","","Female Scientists"
"1101","10/31/2014 1:34","10/31/2014 1:40","1","","Male","1","1","","1","1",6,5,3,5,6,6,5,6,5,1,2,2,5,7,2,2,1,3,"36","65","95","1","5","","Male Scientists"
"1102","10/31/2014 1:33","10/31/2014 1:44","1","","Female","1","1","","2","",5,5,5,6,5,5,5,5,5,3,3,4,5,5,5,3,5,4,"9","65","98","1","5","","Female Scientists"
"1103","10/31/2014 1:40","10/31/2014 1:46","1","","Male","1","1","","1","1",5,6,6,6,6,7,6,5,5,5,6,6,6,5,5,2,5,2,"187","51","82","1","4","","Male Scientists"
"1104","10/31/2014 1:54","10/31/2014 2:05","1","","Female","1","1","","1","1",6,5,NA,5,6,5,6,5,6,5,NA,6,5,4,6,6,6,6,"104","58","91","1","4","","Female Scientists"
"1105","10/31/2014 2:08","10/31/2014 2:12","1","","Male","1","1","","1","1",6,6,6,6,6,7,5,5,5,5,3,5,6,6,6,5,5,3,"111","52","82","1","4","","Male Scientists"
"1106","10/31/2014 2:06","10/31/2014 2:13","1","","Female","1","1","","1","1",6,6,2,6,6,7,5,2,2,2,2,2,6,2,2,2,3,2,"36","55","91","2","5","","Female Scientists"
"1107","10/31/2014 2:02","10/31/2014 2:14","1","","Male","1","1","","1","1",5,4,6,6,6,6,6,5,5,6,7,6,7,6,7,5,1,4,"187","13","41","1","4","","Male Scientists"
"1110","10/31/2014 2:27","10/31/2014 2:44","1","","Female","1","1","","1","1",4,6,5,5,5,4,4,4,5,5,5,5,5,5,5,4,4,4,"36","64","90","1","4","","Female Scientists"
"1111","10/31/2014 2:40","10/31/2014 2:47","1","","Female","1","1","","1","1",NA,NA,4,NA,4,7,7,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","Female Scientists"
"1112","10/31/2014 2:44","10/31/2014 2:49","1","","Male","1","1","","2","",3,3,1,2,2,2,2,2,3,3,3,2,2,3,2,2,2,2,"187","55","97","1","5","","Male Scientists"
"1113","10/30/2014 21:11","10/31/2014 2:51","1","","Male","1","1","","1","1",6,4,6,5,6,6,5,5,6,5,6,5,4,4,5,2,2,2,"187","62","","1","4","","Male Scientists"
"1114","10/31/2014 2:50","10/31/2014 3:13","1","","Male","1","1","","1","1",6,6,5,6,6,6,6,6,6,4,7,4,6,4,5,2,3,1,"156","63","89","1","5","","Male Scientists"
"1115","10/31/2014 3:15","10/31/2014 3:18","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"78","56","83","1","4","","Female Scientists"
"1116","10/31/2014 3:22","10/31/2014 3:29","1","","Male","1","1","","1","1",6,6,6,6,7,7,7,6,5,6,5,5,7,7,7,7,6,5,"36","63","90","1","4","","Male Scientists"
"1117","10/31/2014 3:03","10/31/2014 3:31","1","","Female","1","1","","1","1",5,4,3,6,6,7,6,6,5,5,5,5,6,5,5,7,6,4,"36","45","72","1","4","","Female Scientists"
"1119","10/31/2014 3:37","10/31/2014 3:42","1","","Male","1","1","","1","1",5,5,3,6,6,5,3,5,5,6,6,5,5,5,5,5,5,2,"187","31","56","1","4","","Male Scientists"
"1120","10/31/2014 3:41","10/31/2014 3:46","1","","Female","1","1","","1","1",5,5,4,3,3,6,2,4,3,6,7,6,3,3,2,2,2,1,"36","57","86","1","4","","Female Scientists"
"1121","10/31/2014 3:33","10/31/2014 3:48","1","","Male","1","1","","1","1",6,5,6,6,6,6,6,5,5,5,2,5,6,6,5,6,6,2,"36","67","93","1","5","","Male Scientists"
"1122","10/31/2014 3:49","10/31/2014 3:56","1","","Female","1","1","","1","1",5,4,5,5,6,5,6,4,5,5,5,5,6,2,3,5,6,2,"104","66","95","1","4","","Female Scientists"
"1123","10/31/2014 3:59","10/31/2014 4:06","1","","Female","1","1","","2","",6,5,4,5,4,6,2,5,4,5,2,5,3,4,2,4,6,2,"36","69","98","1","5","","Female Scientists"
"1124","10/31/2014 3:58","10/31/2014 4:12","1","","Male","1","1","","1","1",6,2,2,7,6,7,6,6,5,6,2,5,7,7,6,1,2,6,"36","45","79","1","4","","Male Scientists"
"1126","10/31/2014 4:03","10/31/2014 4:15","1","","Male","1","1","","1","1",3,3,5,2,3,3,5,2,2,3,3,3,4,2,2,2,3,1,"125","51","82","1","5","","Male Scientists"
"1129","10/31/2014 4:25","10/31/2014 4:42","1","","Female","1","1","","1","1",3,3,6,6,2,4,2,6,4,3,2,4,6,2,3,3,6,4,"143","38","80","1","4","","Female Scientists"
"1131","10/31/2014 4:54","10/31/2014 5:06","1","","Female","1","1","","1","1",2,6,2,2,5,5,6,2,6,2,6,2,5,2,6,2,2,2,"36","57","86","1","4","","Female Scientists"
"1133","10/31/2014 5:12","10/31/2014 5:17","1","","Male","1","1","","2","",5,6,6,6,5,7,5,6,5,6,6,7,6,4,5,5,5,5,"78","62","96","1","5","","Male Scientists"
"1134","10/31/2014 5:19","10/31/2014 5:31","1","","Female","1","1","","1","1",5,5,5,5,5,5,5,5,5,3,5,4,6,6,6,5,5,2,"80","63","93","1","4","","Female Scientists"
"1135","10/31/2014 5:45","10/31/2014 5:49","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"36","59","87","1","4","","Female Scientists"
"1136","10/31/2014 5:46","10/31/2014 5:53","1","","Female","1","1","","2","",5,4,5,4,4,5,5,5,4,5,2,2,4,4,2,4,4,2,"78","64","96","1","5","","Female Scientists"
"1138","10/31/2014 5:43","10/31/2014 6:02","1","","Male","1","1","","2","",4,4,4,3,4,5,2,7,5,1,5,3,4,4,1,3,5,3,"78","49","95","1","5","","Male Scientists"
"1139","10/31/2014 5:56","10/31/2014 6:03","1","","Male","1","1","","1","1",6,5,2,5,6,6,5,5,5,5,6,6,6,1,2,1,5,2,"65","32","92","1","5","","Male Scientists"
"1141","10/31/2014 6:26","10/31/2014 6:30","1","","Female","1","1","","1","2",5,6,5,6,6,6,6,6,6,4,3,4,6,5,5,4,6,3,"9","20","45","1","4","","Female Scientists"
"1142","10/31/2014 6:20","10/31/2014 6:32","1","","Female","1","1","","1","1",4,4,4,5,4,4,4,4,4,4,4,6,4,4,4,4,4,4,"78","61","92","1","5","","Female Scientists"
"1144","10/31/2014 6:42","10/31/2014 6:47","1","","Male","1","1","","1","1",1,6,2,6,6,6,4,6,6,6,6,6,7,6,6,3,4,4,"161","34","66","1","5","","Male Scientists"
"1146","10/31/2014 7:01","10/31/2014 7:06","1","","Female","1","1","","1","1",7,4,3,5,5,6,6,6,7,4,7,4,7,4,4,4,7,3,"65","40","67","2","4","","Female Scientists"
"1147","10/31/2014 7:05","10/31/2014 7:13","1","","Female","1","1","","1","1",4,4,5,4,4,4,5,5,4,4,4,4,5,5,4,4,4,4,"86","45","62","1","4","","Female Scientists"
"1148","10/31/2014 7:03","10/31/2014 7:14","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,"61","63","89","1","4","","Female Scientists"
"1149","10/31/2014 7:17","10/31/2014 7:21","1","","Male","1","1","","1","1",4,4,4,5,4,5,4,4,5,5,2,2,4,1,3,5,5,3,"60","59","89","2","4","","Male Scientists"
"1150","10/31/2014 7:20","10/31/2014 7:26","1","","Male","1","1","","1","1",3,3,3,2,3,2,4,4,4,2,5,2,5,3,2,3,2,4,"36","60","91","1","4","","Male Scientists"
"1151","10/31/2014 7:16","10/31/2014 7:26","1","","Female","1","1","","1","1",5,6,3,6,6,3,5,6,6,3,6,6,6,6,6,6,5,3,"36","57","85","2","4","","Female Scientists"
"1152","10/31/2014 7:25","10/31/2014 7:34","1","","Male","1","1","","1","1",2,5,3,6,5,6,6,6,3,5,6,2,2,5,2,5,5,5,"36","54","85","1","4","","Male Scientists"
"1153","10/31/2014 7:31","10/31/2014 7:39","1","","Female","1","1","","1","1",6,2,5,7,2,4,1,6,4,7,6,6,6,7,7,5,2,5,"78","52","80","2","4","","Female Scientists"
"1154","10/31/2014 7:41","10/31/2014 7:44","1","","Male","1","1","","1","1",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"36","53","85","2","4","","Male Scientists"
"1155","10/31/2014 6:48","10/31/2014 7:47","1","","Female","1","1","","1","1",6,6,6,6,6,6,6,6,6,4,5,5,6,6,6,6,6,4,"65","63","91","1","4","","Female Scientists"
"1156","10/31/2014 6:45","10/31/2014 7:47","1","","Male","1","1","","1","1",7,7,7,4,4,7,7,7,7,1,1,1,7,7,7,7,7,4,"61","40","66","1","4","","Male Scientists"
"1157","10/31/2014 7:46","10/31/2014 7:50","1","","Male","1","1","","1","1",5,6,3,6,4,5,5,5,5,4,5,5,6,5,5,4,4,2,"128","26","65","1","4","","Male Scientists"
"1158","10/31/2014 7:43","10/31/2014 7:50","1","","Female","1","1","","1","1",4,4,6,4,4,4,4,4,4,6,6,4,4,4,4,4,4,4,"128","36","71","2","4","","Female Scientists"
"1159","10/31/2014 7:44","10/31/2014 7:51","1","","Male","1","1","","2","",6,6,3,6,6,6,6,5,6,5,5,5,5,7,6,6,5,4,"163","59","95","1","4","","Male Scientists"
"1160","10/31/2014 7:45","10/31/2014 7:51","1","","Female","1","1","","1","1",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,"36","37","82","1","4","","Female Scientists"
"1162","10/31/2014 7:52","10/31/2014 7:56","1","","Male","1","1","","1","1",6,6,5,6,6,6,5,6,6,6,6,6,6,6,6,6,5,6,"65","55","89","1","4","","Male Scientists"
"1163","10/31/2014 7:46","10/31/2014 8:00","1","","Female","1","1","","2","",6,2,6,6,6,6,6,6,2,6,7,6,6,4,5,6,6,5,"78","68","96","1","5","","Female Scientists"
"1164","10/31/2014 7:53","10/31/2014 8:02","1","","Female","1","1","","1","1",4,5,3,4,3,5,6,5,6,5,4,4,5,4,5,4,5,5,"45","40","72","1","4","","Female Scientists"
"1165","10/31/2014 8:00","10/31/2014 8:06","1","","Female","1","1","","1","1",4,4,4,4,4,3,4,4,4,4,2,4,4,5,4,4,3,2,"84","42","70","1","4","","Female Scientists"
"1166","10/31/2014 8:11","10/31/2014 8:14","1","","Female","1","1","","1","1",5,5,4,5,5,5,5,6,6,5,6,6,5,5,5,5,5,4,"17","65","92","2","5","","Female Scientists"
"1167","10/31/2014 8:10","10/31/2014 8:18","1","","Male","1","1","","1","2",6,6,3,7,5,6,6,6,7,5,2,2,6,7,7,5,4,3,"17","61","95","1","5","","Male Scientists"
"1168","10/31/2014 8:19","10/31/2014 8:22","1","","Male","1","1","","2","",4,5,6,7,5,6,3,6,6,2,2,4,7,6,6,5,5,2,"61","70","96","1","5","","Male Scientists"
"1169","10/31/2014 8:23","10/31/2014 8:28","1","","Female","1","1","","1","1",6,6,3,6,6,6,3,5,6,5,6,6,6,6,6,6,7,5,"65","56","83","1","5","","Female Scientists"
"1170","10/31/2014 8:24","10/31/2014 8:30","1","","Male","1","1","","2","",5,4,6,7,7,6,NA,6,6,3,5,5,5,3,4,3,5,2,"65","65","96","1","4","","Male Scientists"
"1171","10/31/2014 8:29","10/31/2014 8:33","1","","Male","1","1","","2","",6,6,5,7,5,6,6,4,5,3,3,5,7,5,7,6,6,4,"84","62","96","2","4","","Male Scientists"
"1172","10/31/2014 8:33","10/31/2014 8:36","1","","Female","1","1","","1","1",6,5,5,6,6,6,6,6,6,3,4,4,6,5,6,6,6,3,"169","47","71","1","5","","Female Scientists"
"1175","10/31/2014 8:29","10/31/2014 8:40","1","","Female","1","1","","1","1",6,6,2,5,6,6,5,4,3,4,1,5,5,5,6,6,5,2,"179","44","77","1","4","","Female Scientists"
"1176","10/31/2014 8:33","10/31/2014 8:44","1","","Male","1","1","","1","1",6,7,2,6,7,6,5,6,7,3,5,5,6,7,7,6,5,4,"61","48","77","1","5","","Male Scientists"
"1177","10/31/2014 8:30","10/31/2014 8:44","1","","Female","1","1","","2","",5,4,3,5,6,5,4,5,6,5,5,5,4,3,3,3,6,6,"122","66","98","2","5","","Female Scientists"
"1178","10/31/2014 8:42","10/31/2014 8:45","1","","Female","1","1","","1","6",7,7,7,7,7,7,7,7,7,5,5,5,7,7,7,7,7,3,"65","65","95","1","5","","Female Scientists"
"1179","10/31/2014 8:44","10/31/2014 8:48","1","","Female","1","1","","1","1",5,5,2,5,6,6,5,5,5,3,5,5,4,3,3,1,1,1,"65","58","93","1","5","","Female Scientists"
"1180","10/31/2014 8:46","10/31/2014 8:50","1","","Male","1","1","","1","1",6,3,4,4,4,3,4,5,6,2,2,4,5,4,1,6,2,1,"84","44","74","2","4","","Male Scientists"
"1181","10/31/2014 8:52","10/31/2014 8:58","1","","Male","1","1","","2","",6,3,5,6,4,6,4,6,5,2,2,4,6,6,6,5,6,2,"168","64","96","1","4","","Male Scientists"
"1182","10/31/2014 8:58","10/31/2014 9:01","1","","Female","1","1","","1","1",4,6,2,4,6,6,6,4,4,2,2,4,6,4,6,4,4,3,"84","66","94","1","4","","Female Scientists"
"1184","10/31/2014 9:01","10/31/2014 9:05","1","","Male","1","1","","1","1",3,3,2,6,6,5,5,6,6,4,6,6,6,4,5,2,3,1,"122","54","82","1","4","","Male Scientists"
"1185","10/30/2014 20:18","10/31/2014 9:06","1","","Female","1","1","","1","6",4,4,4,4,5,6,4,5,6,3,6,2,4,3,4,2,3,2,"67","","88","1","5","","Female Scientists"
"1186","10/31/2014 8:54","10/31/2014 9:07","1","","Male","1","1","","1","1",4,3,3,4,5,5,3,3,3,6,5,3,4,2,7,4,2,2,"89","49","81","1","5","","Male Scientists"
"1187","10/31/2014 9:06","10/31/2014 9:09","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,"137","34","66","1","4","","Female Scientists"
"1188","10/31/2014 9:03","10/31/2014 9:12","1","","Male","1","1","","1","1",6,6,2,6,6,6,2,6,6,6,5,5,6,6,6,6,6,6,"157","63","94","1","4","","Male Scientists"
"1189","10/31/2014 9:08","10/31/2014 9:13","1","","Female","1","1","","1","1",4,3,3,5,4,5,4,3,5,4,3,4,5,4,3,3,3,3,"65","55","87","1","4","","Female Scientists"
"1190","10/31/2014 9:11","10/31/2014 9:14","1","","Female","1","1","","1","1",6,4,5,4,4,3,4,2,5,6,5,4,6,6,4,5,5,2,"48","54","86","1","4","","Female Scientists"
"1191","10/31/2014 9:03","10/31/2014 9:17","1","","Female","1","1","","1","1",6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,7,7,"3","30","75","2","4","","Female Scientists"
"1192","10/31/2014 9:08","10/31/2014 9:20","1","","Male","1","1","","2","",4,3,4,4,5,4,5,4,4,2,2,5,5,5,4,4,4,4,"122","67","96","2","5","","Male Scientists"
"1193","10/31/2014 9:00","10/31/2014 9:20","1","","Female","1","1","","1","1",4,5,3,3,4,4,3,4,4,6,6,2,6,3,3,3,3,2,"143","39","68","1","4","","Female Scientists"
"1194","10/31/2014 9:21","10/31/2014 9:25","1","","Male","1","1","","1","1",3,3,5,3,5,5,5,4,5,4,5,5,3,2,2,3,2,1,"65","64","95","1","5","","Male Scientists"
"1195","10/31/2014 9:24","10/31/2014 9:28","1","","Female","1","1","","1","1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"163","51","84","1","5","","Female Scientists"
"1196","10/31/2014 9:19","10/31/2014 9:28","1","","Male","1","1","","1","1",4,3,3,4,6,6,6,4,4,6,6,5,5,4,4,2,3,1,"65","66","93","2","5","","Male Scientists"
"1197","10/31/2014 9:15","10/31/2014 9:31","1","","Male","1","1","","1","1",5,3,2,5,3,6,4,5,4,2,5,4,5,3,2,2,5,2,"129","42","91","1","5","","Male Scientists"
